currency_pair,last,lowest_ask,highest_bid,change_percentage,change_utc0,change_utc8,base_volume,quote_volume,high_24h,low_24h,etf_net_value,etf_pre_net_value,etf_pre_timestamp,etf_leverage
BBK_ETH,0,0.0003,0.00003226,0,0,0,0,0,0,0
AART_ETH,0.000000384,0.000000387,0.000000381,17.43,-7.02,23.47,14858124.10428745,5.31175667601540998,0.000000499,0.000000307
GMT_TRY,7.58,7.57,7.55,-4.77,-2.19,-3.19,24964.99140839,194013.05305618,7.98,7.52
VET_ETH,0.0000122,0.00001221,0.00001216,-0.16,-1.29,0,528506.035958511,6.470469920659675336,0.0000124,0.00001207
CRO3S_USDT,0.31927,0.33166,0.3243,0,0,0,31.61,10.0921247,0.31927,0.31927,0.32797959,0.32298478,1706716800,2.2515448270877747
NPT_USDT,0.35,0.3502,0.3497,-5.12,-4.21,-3.97,112204.78297363,40755.255497537,0.369,0.3497
ADF_USDT,2.083,2.087,2.083,-9.43,-4.4,-8.03,48994.88774731,109197.12512523,2.36,2.066
LIFE_USDT,0.00010011,0.00010096,0.00009949,-2.62,0.14,-0.5,236628129.60882,23921.893809506,0.00010762,0.00009747
BCH3L_USDT,0.10409,0.105609,0.104918,-4.96,-0.82,-5.74,14753.18,1560.173272093,0.110433,0.103259,0.10526355,0.10993264,1706716800,2.3534141834446007
AE_USDT,0.01765,0.01778,0.01755,-4.12,-0.78,-0.39,1460736.5357536,26143.851849086,0.01863,0.01731
DODO_ETH,0.0000675,0.00006783,0.00006727,-4.79,-2.76,-2.63,89313.8708803997,6.216190978986084924,0.0000713,0.0000675
1INCH_ETH,0.0001658,0.0001651,0.0001648,-3.71,-2.75,-3.32,6644.6863974192,1.13253743462048424,0.0001727,0.0001658
TIDAL_USDT,0.00023753,0.00024007,0.00023574,3.88,-5.25,-0.21,130001398.75515,32231.975919406,0.00031999,0.00022221
FIL_ETH,0.0021606,0.002163,0.0021591,-1.45,-0.56,-0.49,3856.1499262487,8.38594140822535598,0.002195,0.0021539
BSV3L_USDT,0.10044,0.10187,0.10107,-3.68,-2.8,-7.07,29339.28,3009.7910486,0.11081,0.09926,0.10132612,0.10866325,1706716800,2.387792670125207
POLYDOGE_USDT,0.000000006262,0.000000006276,0.000000006247,-5.52,-2.17,-2.55,3383500819885.5,21897.088572147,0.000000006653,0.000000006245
TSL_USDT,0.00025009,0.00025137,0.00024904,-7.21,-1.03,-3.2,81459458.260978,20894.018235101,0.00027312,0.00024414
PIXEL_USDT,0.0005517,0.0005538,0.0005508,0.03,0.39,1.24,40613792.584769,22197.182208644,0.000575,0.0005349
MDS_ETH,0.00000007751,0.00000008004,0.00000007636,2.33,1.45,1.14,22377263.96,1.7313576526063,0.00000007955,0.00000007456
THALES_USDT,0.3726,0.3751,0.3701,-4.38,-1.16,-2.58,61869.58285031,23668.656965994,0.3931,0.3694
AVAX_TRY,1013.79,1015.86,1011.92,-5.23,-0.23,-6.08,238.02104047,248631.0866609,1085.9,988.9
SAKE_USDT,0.0017541,0.0017631,0.001743,-8.19,1.06,-5.56,13157390.934357,23748.32927363,0.0019296,0.0017
VIC_USDT,0.6732,0.6742,0.6712,-4.41,-2.15,-3.16,65112.13256626,45070.058862563,0.7052,0.6685
MCO2_USDT,0.6819,0.6863,0.6757,1.47,0,-0.35,17438.75446604,11879.330304457,0.7082,0.6585
BDT_USDT,0.00003807,0.00003848,0.00003787,-3.93,3.87,0.28,551764111.19662,20896.371350804,0.00003996,0.000035
ACM_USDT,2.0215,2.0233,2.0121,-1.58,-1.04,-1.94,20508.05983311,41890.678678223,2.0677,2.0046
SOLO_BTC,0.000003341,0.000003345,0.000003336,10.26,2.64,4.3,149307.94495911,0.47300783250601132,0.00000337,0.000003011
RLC_ETH,0.000985,0.000988,0.000983,-5.37,-1.2,-2.18,6212.8272083864,6.2874052865769209,0.001041,0.000983
TXT_USDT,0.0015457,0.0015484,0.0015427,-1.99,-0.39,-1.37,16391998.496553,25580.010286029,0.0015781,0.0015286
SBTC_BTC,0.0000107,0.00001082,0.00001036,3.78,1.9,6.04,18167.0145196155,0.187161087367074454,0.00001074,0.00001
ZLK_ETH,0.000020268,0.000020529,0.000020038,12.17,-4.76,8.72,157323.60456325,3.10561833258271205,0.000021483,0.000017702
BTM_ETH,0.00000357,0.00000361,0.00000354,1.42,-0.83,0.56,1771267.5092964623,6.329442247447847884,0.00000367,0.00000349
MUBI_USDT,0.137863,0.138816,0.137836,1.9,5.42,4.73,12633754.707174,1672427.4072905,0.142839,0.1231
LOKA_USDT,0.2225,0.2229,0.222,-4.01,-0.58,-2.96,218470.16592108,49553.167830454,0.2335,0.2197
SFP_ETH,0.00029207,0.00029398,0.00029059,-0.19,0.04,1.21,21552.9453002776,6.297871388163640876,0.00030019,0.00028705
DOGE2_USDT,0.000000002759,0.00000000278,0.000000002732,-3.19,0.87,-0.14,8806918509471.5,24471.91161353,0.000000002916,0.00000000268
XY_USDT,0.06611,0.06642,0.0658,-5.57,-0.03,-0.37,207320.72694234,13821.080131675,0.07058,0.0658
JOYSTREAM_USDT,0.01763,0.0177,0.01758,-25.83,-0.5,-18.56,8271465.1069861,162357.63474705,0.02402,0.01536
KABY_USDT,0.0004788,0.0004813,0.000478,1.26,0.02,0,38777953.177074,18534.837976189,0.0004804,0.0004728
KILT_USDT,0.3303,0.332,0.329,-0.39,1.07,-1.22,83001.15782425,27508.430856641,0.3402,0.3261
WOO3L_USDT,0.357,0.3592,0.3514,-8.69,-4,-4,771.884,276.8241574,0.391,0.357,0.35538142,0.39545527,1706716800,2.444490066643504
MATH_USDT,0.15869,0.15894,0.15838,-3.07,-0.79,0.11,217255.23110137,34782.703767957,0.16388,0.15728
PSB_USDT,0.015192,0.015321,0.015129,-0.36,-1.28,-0.75,1394618.1996834,21407.991972567,0.015731,0.015043
ATEM_USDT,0.1159,0.1159,0.1158,-15.77,-2.35,-2.44,226456.37275439,28528.235395395,0.1479,0.1124
IRON_USDT,1.7793,1.7794,1.7793,-8.62,-7.08,-8.61,30316.03281394,58587.642991162,1.96,1.7793
HE_USDT,0.0009216,0.000929,0.0009121,-0.8,0.13,-0.39,20559161.017747,18908.443380813,0.00093,0.000904
OMG_BTC,0.0000148,0.0000148,0.0000147,-1.98,0,0.68,4252.500186428,0.06326719145098076,0.0000151,0.0000147
BCH_TRY,7156,7170.5,7141.3,-1.31,-0.47,-1.45,31.90437033,229917.1456751,7332.9,7054.1
BURP_ETH,0.00000019554,0.00000020248,0.00000018995,-0.42,2.45,-2.33,9653183.08495341,1.9173515989702716071,0.00000023203,0.00000018597
VRT_USDT,0.00013346,0.0001339,0.00013305,-1.62,0.02,-0.38,133354711.14268,17908.747523349,0.00013582,0.00013259
YIN_ETH,0.00000394,0.00000403,0.00000387,-4.83,-1.25,2.59,820110.44128619,3.1490831026505299,0.00000422,0.00000308
PRARE_ETH,0.00000106,0.00000108,0.00000105,-5.35,0,0.95,4716556.5793004916,5.041451146344524501,0.00000113,0.00000101
ALPA_ETH,0.00000539,0.00000545,0.00000533,0.18,0.37,1.31,1150478.3652976601,6.183796223246003454,0.00000548,0.00000522
ONT_USDT,0.225,0.2244,0.2241,-4.74,-0.83,-2.21,190159.82851464,43486.122667572,0.2362,0.223
ONE3S_USDT,0.19621,0.19464,0.19032,11.12,0,11.48,231.188,41.97437814,0.19621,0.176,0.19248035,0.17856328,1706716800,2.070458786435879
VOLT_USDT,0.0000003406,0.0000003407,0.0000003405,-2.49,-0.43,-2.4,107631687787.53,37188.845360339,0.0000003519,0.0000003377
FIN_USDT,0.0006735,0.0006768,0.0006602,-4.68,-0.67,4.98,39951213.549183,27307.968490084,0.00077,0.00062
XNA_USDT,0.00231,0.00231,0.002302,-6.21,-3.75,-3.58,56089853.508634,134666.6411994,0.002647,0.002189
GRT3S_USDT,0.1462,0.1487,0.1461,5.78,-0.67,-0.67,1018.4,148.99683,0.1472,0.1382,0.14739301,0.13937679,1706716800,2.13272498770559
LIME_ETH,0.000002652,0.000002668,0.000002623,1.37,-1.92,-0.41,2222631.5299883002,5.9388819437564263814,0.000002735,0.000002612
STEPG_ETH,0.000000787,,,0,0,0,0,0,0,0
MIST_ETH,0.000001757,0.000001768,0.000001743,0.22,0.92,1.68,3385406.79136315,5.92586260342105018,0.000001789,0.000001689
WOO_ETH,0.00014798,0.00014831,0.00014769,-4.08,-2.44,-2.07,40818.2175483255,6.184730763113155166,0.00015478,0.00014795
PRARE_USDT,0.002418,0.002418,0.002417,-8.06,-0.45,-1.14,7404711.3905102,18437.070015424,0.002635,0.002402
BP_USDT,0.002929,0.002938,0.002919,-2.75,-0.47,-1.01,7397268.19722,21926.30388628,0.003085,0.00285
ONT3L_USDT,0.11273,0.11389,0.11261,-4.72,-0.73,-5.97,6155.754,718.29528036,0.1203,0.11273,0.11325347,0.12022340,1706716800,2.374173098125689
DANA_USDT,0.0024422,0.0024551,0.0024324,-9.56,-4.21,-0.87,8281311.9802505,21200.219874483,0.0027543,0.0024067
SHOE_USDT,0.003738,0.003764,0.003727,-2.68,-1.83,-1.31,5634746.7355042,21612.56460881,0.004012,0.003713
FRONT_USDT,0.4442,0.4432,0.4425,-5.48,-0.91,-1.79,153820.38163803,69415.791544785,0.4746,0.4355
MATIC3S_USDT,1.22974,1.23133,1.20404,14.24,0,0,119.7,128.86831437,1.22974,1.06116,1.21768200,1.11367152,1706630400,2.0206198450387407
WNZ_USDT,0.0005485,0.0005533,0.0005441,-3.33,-0.54,-2.71,36063334.612128,20232.56665876,0.0005743,0.0005399
AIDOGE_USDT,0.00000000013701,0.00000000013717,0.00000000013681,-6.36,-0.81,-3.71,1.6825270430017e+15,235904.42505826,0.00000000014731,0.00000000013428
HERO_USDT,0.002705,0.002708,0.002703,-2.34,-0.8,-1.02,6815802.0988236,18653.788652268,0.00278,0.002703
RPL_USDT,28.44,28.44,28.43,-3.56,-1.11,-3.91,4263.12173818,123605.18820724,29.64,28.08
QI_ETH,0.0000065,0.00000665,0.00000647,-1.96,-1.36,-0.76,774164.7129743105,5.130713693644652757,0.00000681,0.00000646
MARS_ETH,0,,,0,0,0,0,0,0,0
BONK_USDT,0.000010349,0.000010355,0.000010348,-6.78,-2.68,-5.13,177356480981.8,1914705.0859776,0.000011219,0.000010199
PAY_ETH,0.00000348,0.00000352,0.0000034,-2.52,-4.91,-0.57,794495.9641435006,2.804283673038285321,0.00000386,0.00000342
EOSDAC_ETH,0.0000002031,0.000000206,0.0000002007,-7.55,-0.53,10.08,20790186.8598872186,4.2055312010266465464,0.0000002247,0.000000178
ORDI3S_USDT,0.16797,0.16978,0.1687,-5.65,-7.86,-5.09,133847.103,23757.7596963,0.19315,0.15841,0.16954932,0.17622496,1706716800,2.443719208657133
FNCY_USDT,0.011922,0.011936,0.011896,-3.37,-0.73,-4.86,2377609.3528163,29297.259990505,0.013058,0.011791
TKO_USDT,0.3049,0.3051,0.3043,-7.96,-3.75,-4.2,215278.72553246,69216.899926134,0.3591,0.3011
ARGON_ETH,0.0000005521,0.0000005599,0.0000005412,1.56,1.9,2.22,4338527.6908853747,2.33078462732740829345,0.0000005657,0.000000514
BMI_USDT,0.00526,0.005277,0.005201,-0.82,-0.66,2.21,3981796.4389851,20812.22248754,0.00559,0.00509
ATMI_ETH,0,0.0000448,,0,0,0,0,0,0,0
EOS_BTC,0.00001632,0.00001633,0.00001626,-0.06,0.74,1.74,25473.5610959157,0.412371926164507853,0.00001642,0.00001592
DUEL_USDT,0.009301,0.009301,0.0093,-3.85,1.09,2.47,16329403.472036,151470.79947317,0.009894,0.008861
ZLW_USDT,0.00625,0.006294,0.00624,1.26,2.81,0.51,8257188.1002998,50726.075800772,0.006423,0.005886
EDG_USDT,0.0003144,0.0003155,0.0003137,-1.41,0.35,1.38,72856138.165149,23379.935022086,0.0003319,0.0003101
COMBO_USDT,0.6525,0.653,0.6503,-4.36,-1.77,-2.59,218398.66325951,145658.2075153,0.6849,0.646
LDO_USDT,2.773,2.771,2.769,-5.06,-2.11,-4.83,25296.8352047,72394.382887949,2.933,2.756
KAS_USDT,0.09875,0.09872,0.09869,-3.64,-0.39,-3.26,50200685.160494,5029337.7289884,0.10314,0.09735
RDNT_USDT,0.278,0.2776,0.2772,-3.8,-1.13,-3.1,1067540.9664077,302376.27614773,0.2904,0.2764
NEAR3L_USDT,0.14702,0.1501,0.1486,-8.21,-5.86,-14.18,50998.177,7816.29510417,0.17443,0.14361,0.14934919,0.16676580,1706716800,2.445217790355272
SATS_USDT,0.0000005268,0.0000005268,0.0000005263,6.23,3.55,5.21,14787271200841,7590352.5218514,0.00000055,0.0000004812
BONE_USDT,0.5469,0.5468,0.5457,-3.56,0.31,-4.17,217139.22681757,121251.49252113,0.5785,0.5375
EWT_USDT,1.967,1.975,1.962,-0.6,-1.4,-1,41349.39228067,82351.930848083,2.11,1.94
CHZ_TRY,3.03,3.0341,3.0278,-1.25,-0.92,-0.84,77118.79876998,234792.12438534,3.1284,2.9777
AXS3L_USDT,1.36681,1.29736,1.26861,0,0,0,7.36,10.0597216,1.36681,1.36681,1.28298571,1.38229612,1706716800,2.394278870933511
GMAT_USDT,0.0000638,0.00006418,0.00006351,-3.14,-1.45,-1.08,344945002.95441,22439.53851519,0.00007018,0.0000636
GEL_USDT,0.711,0.7125,0.71,-7.05,-1.53,-3.52,122082.12299102,91275.904677732,0.7778,0.71
EQX_USDT,0.011336,0.011299,0.01129,-3.23,-2.77,-2.97,1345690.1008015,15710.674476628,0.011751,0.01131
CHAX_USDT,0.00306,0.003069,0.003065,-1.98,-2.64,-3.01,16678848.279728,52191.950534152,0.003341,0.002952
IOI_USDT,0.02919,0.02945,0.02896,0.82,-2.89,-1.61,788450.5331977,23444.024461568,0.03076,0.02889
DHV_ETH,0.00002409,0.00002464,0.00002387,2.03,-0.12,1.09,147718.1582865698,3.54137601323838601,0.0000248,0.00002334
REAL_USDT,0.0002392,0.00023966,0.00023864,-4.89,-8.04,-6.03,59245655.525648,14765.86896065,0.00026049,0.00023699
MOMA_ETH,0.00000138,0.0000014,0.00000137,2.22,0,0.72,1612232.3060335395,2.2284048977320877,0.00000142,0.00000134
PSY_ETH,0.00000329,0.00000337,0.00000326,-17.54,-10.84,-27.21,802599.76802328,3.3900417978332373,0.00000582,0.000003
INSUR_USDT,0.0506,0.05114,0.04991,1.15,-2.35,1.79,422076.15782265,21297.806239256,0.05361,0.04882
AERGO_ETH,0.00005437,0.00005483,0.00005392,0.46,-0.29,0.72,114188.2440650669,6.207205654925609631,0.00005511,0.00005362
XWG_USDT,0.0014434,0.0014464,0.0014386,-10.48,-3.02,0.03,37143823.696172,55265.060369319,0.0016195,0.0014199
ACH_USDT,0.01803,0.018,0.01798,-5.2,-1.2,-3.47,20595509.309999,382683.96532483,0.0192,0.01773
NERD_USDT,0.04637,0.04638,0.04631,-5.82,-0.32,-1.31,1136097.2235004,53986.464407746,0.04984,0.0462
ARTY_USDT,0.93,0.93,0.9259,-5.8,0.42,-1.72,68621.96154104,64545.32704646,0.9941,0.8906
WAR_USDT,0.002574,0.0025834,0.0025601,0.17,0.12,0.22,8343610.512211,21432.747379363,0.0025864,0.00256
ZAT_USDT,0.00000002251,0.00000002281,0.00000002225,-4.17,1.99,1.39,893332576249.48,20069.571634331,0.00000002374,0.00000002188
GLMR_ETH,0.00015428,0.00015473,0.00015339,-2.15,-1.03,-0.9,38832.47770784,6.0649806515301452,0.00015845,0.00015363
SCLP_USDT,0.22672,0.22715,0.22575,-0.98,0.64,4.33,882138.85239878,195374.05637052,0.22939,0.2145
BORING_USDT,0.002357,0.0023748,0.0023444,-4.83,-1.37,-2.45,9790500.7711239,23952.413810452,0.0026328,0.0023388
DOT3S_USDT,0.143852,0.144689,0.143421,5.37,-0.16,4.64,10801.9,1539.26209434,0.148829,0.135444,0.14405513,0.13683002,1706716800,2.1445980815616763
AZY_USDT,0.005674,0.005662,0.005658,-1.71,0.35,-1.3,3847638.2427447,22054.263636661,0.005853,0.005591
PIP_USDT,0.0784,0.07833,0.07826,-7.35,-2.4,-2.02,402626.49051304,32991.358146748,0.08786,0.07763
NOS_ETH,0.0005849,0.00058926,0.00057944,-9.45,-3.03,-3.85,9896.94719351,6.0861964364720806,0.00065597,0.00055335
CUSD_ETH,0.00043953,0.00044112,0.00043796,2.7,0.36,2.29,14349.66502325,6.232059068994227,0.00044667,0.00042439
APN_ETH,0.0000005921,0.0000005981,0.0000005845,-2.06,1.07,-0.38,3831351.6319964438,2.28654833403531776928,0.0000006296,0.0000005813
ASMATCH_USDT,0.5843,0.5843,0.5801,5.45,0,0.46,76249.56277974,44450.030843574,0.6224,0.5512
SYN_ETH,0.0003045,0.0003053,0.0003034,-5.96,-4,-7.41,21083.97469425,6.686428858548245,0.0003289,0.0003032
NFTX_USDT,20.38,20.5,20.31,-1.64,-1.35,0.84,1090.2893042637,22289.853813878,20.91,17.75
ADX_USDT,0.16919,0.16968,0.16873,-2.42,-0.66,-2.58,170222.67216018,29179.596845598,0.17518,0.16763
SUSHI3L_USDT,0.220416,0.220664,0.218694,-4.96,1.18,-2,6742.98,1483.286850928,0.232945,0.213766,0.21967906,0.23207879,1706716800,2.3696820180784566
CSPR_USDT,0.03415,0.03416,0.03415,-1.98,-0.61,-1.89,56129379.252369,1939455.5616179,0.03552,0.03361
XOR_USDT,0.00718,0.007223,0.007138,0.11,-2.32,1.29,3654118.5659404,26343.577640963,0.007486,0.006992
CTI_USDT,0.020508,0.020561,0.020444,-4.22,0.05,-0.53,15033733.474461,314269.29596333,0.021564,0.020425
F2C_USDT,0.0004171,0.0004186,0.000415,-2.06,-0.16,-2.13,51352239.669997,21737.810886506,0.0004301,0.0004151
MATIC_ETH,0.00034076,0.00034094,0.00033999,-1.83,-1.11,-1.15,23025.4783643908,7.992902386748770393,0.00035801,0.00034021
XRP_USDT,0.4938,0.49397,0.49389,-3.76,-1.88,-2.9,34739718.604371,17477482.615312,0.51445,0.48538
LAI_USDT,0.009613,0.009628,0.009604,-5.99,-2.64,-2.94,21783591.175234,214583.08383666,0.010287,0.009182
DFY_ETH,0.000000071,0.000000073,0.000000071,1.42,-1.38,1.42,51068137.8986876,3.60718688868703959,0.000000073,0.000000068
CATGIRL_USDT,0.000000000209,0.0000000002102,0.0000000002082,-1.69,-1.27,-0.85,1.0597980881852e+14,22450.202436905,0.0000000002194,0.000000000206
STRAX_TRY,25.31,25.28,25.21,-5.13,-2.12,-3.94,9037.66003602,234847.48645122,26.75,24.74
FNSA_BTC,0.0005956,0.0005972,0.0005944,-3.12,-2.26,-0.58,571.18456812,0.346278757289847,0.0006234,0.0005928
ADAPAD_USDT,0.012525,0.012531,0.012454,-3.25,0.13,-1.51,1710745.0366896,21635.943061271,0.013051,0.012383
SHIP_ETH,0,0.00034087,,0,0,0,0,0,0,0
DASH_USDT,26.67,26.63,26.58,-3.08,0.07,-1.14,4397.2348244583,117898.23377049,27.7,26.19
WNDR_USDT,0.014329,0.014331,0.014329,-2.53,0.14,-0.63,1008474.8124602,14665.893107396,0.014717,0.014146
L3P_USDT,0,,,0,0,0,0,0,0,0
HAO_USDT,0.0020077,0.0020176,0.0019999,-1.68,-3.83,-6.8,9230226.0605039,19269.195954154,0.0021703,0.0019262
TRB_USDT,113.79,113.8,113.72,-2.46,-1.04,-3.55,9184.9631967777,1082695.2741674,123.02,112.19
DX_ETH,0.00000003851,0.00000003879,0.00000003816,2.66,-0.84,2.88,99320029.633441394,3.77999541237019763299,0.00000003995,0.00000003721
WAVES_TRY,64.0012,64.223,64.1074,-4.02,-1.38,-2.64,4543.05674977,295857.92177439,66.9142,63.1749
SHFT_ETH,0.000004834,0.000004875,0.000004791,5.49,1.46,3.29,900965.1582103972,4.3023658929275248404,0.000004935,0.000004499
STG_ETH,0.0002253,0.0002256,0.0002251,0.58,-0.66,0.53,25423.12643102,5.748532366002844,0.0002292,0.0002233
ESG_USDT,0.6939,0.697,0.6924,-6.6,-2.65,-1.36,37144.55185384,26154.593909685,0.7679,0.6801
CAKE3S_USDT,0.09118,0.0943,0.09246,1.25,0,0.26,271.663,24.03500863,0.09118,0.08611,0.09337891,0.08697207,1706716800,2.0735830294995026
XTZ3S_USDT,0.064838,0.065524,0.064975,4.51,-0.24,7.94,17780.645,1146.727425775,0.065633,0.059796,0.06524927,0.05914949,1706630400,1.9947907146773898
MNGO_USDT,0.01338,0.01351,0.0132,-5.03,-0.59,2.21,1407819.0622478,19063.057397635,0.01456,0.01285
IMX3L_USDT,1.7232,1.7972,1.7573,-5.52,0.25,-8.76,117.551,206.130258,1.8913,1.7189,1.77722732,1.84210099,1706716800,2.3454955168401486
PSG_TRY,101.22,101.45,100.99,0.2,0.7,0.73,1973.24259305,198261.93430387,107.7,98.55
TURT_USDT,0.01675,0.01675,0.01673,-7.09,-2.27,-1.47,9140431.1761439,157279.42152751,0.01863,0.01629
QKC_BTC,0.000000222,0.000000224,0.000000221,0.45,-0.44,0.9,1001174.4204404489,0.221895803408616917,0.000000225,0.000000219
DV_USDT,0.001131,0.0011328,0.0011296,1.17,-0.17,0.09,16963657.689935,19176.964479337,0.0011437,0.0011162
RACA3L_USDT,1.728268,,,0,0,0,0,0,0,0,1.87844472,1.86361320,1689264000,2.24548317586607
SOP_ETH,0.00000001058,0.00000001079,0.00000001041,-3.55,-2.21,-3.2,361828107.067408498,3.92648023979849944946,0.00000001129,0.00000001025
LUNC_USDT,0.00009271,0.00009273,0.00009266,-4.79,-2.3,-3.25,2601054626.8074,248082.44546755,0.00009824,0.000092
KBOX_USDT,0.00013593,0.00013628,0.00013568,6.57,1.09,8.98,187884936.87283,24714.058819239,0.00014524,0.00012329
ABT_USDT,0.38315,0.38452,0.38315,-13.38,1.08,-11.27,1869000.4976783,775072.56012247,0.4588,0.34413
DENT_ETH,0.000000433,0.000000435,0.000000432,-2.03,-0.68,0,13071706.5481214006,5.7126307067740452306,0.000000444,0.000000432
RUFF_ETH,0.00000013243,0.00000013757,0.00000012919,-0.54,-1.46,-3.11,18624006.979541,2.49685088139885757,0.00000014151,0.00000013006
APE3S_USDT,0.06514,0.06559,0.06492,-3.61,-3.92,0.5,56523.531,3787.81854977,0.07117,0.06338,0.06525610,0.06792080,1706716800,2.458289885297184
CVC_ETH,0.0000394,0.0000397,0.0000391,-1.25,-0.75,0.51,141158.1992436968,5.58641393855486364,0.0000402,0.0000388
BSCPAD_USDT,0.17569,0.1759,0.17567,-2.06,1.16,0.5,161980.06960791,28194.002008741,0.17995,0.16474
SLICE_ETH,0.0000133,0.0000135,0.0000132,-0.74,-0.74,-0.74,258816.6231104291,3.47631668981716519,0.0000137,0.0000131
BXH_ETH,0.0000006122,0.0000006223,0.0000006004,-3.49,-3.4,-0.5,8186569.1882614302,5.18338214421440332629,0.0000006555,0.0000005957
WSM_USDT,0.00626,0.00628,0.00624,-13.53,0.32,-11.7,49204389.01336,329815.72084093,0.00749,0.0058
KDA_USDT,0.965,0.9651,0.9646,-3.65,0.16,-2.55,1099065.0853098,1072710.4469766,1.0117,0.949
ZINU_USDT,0,,,0,0,0,0,0,0,0
GETA_USDT,0.001692,0.001702,0.001681,0.41,-0.58,0.11,6734729.7642819,11409.221569225,0.001793,0.00168
MMM_USDT,0.0007946,0.0008005,0.0007888,-2.93,1.39,-1.08,14686643.000824,11731.243069737,0.0008698,0.0007789
TCT_USDT,0.0005373,0.0005456,0.0005288,-2,-0.81,1.09,26473276.359338,14233.24910689,0.0005496,0.0005244
DOCK_USDT,0.025893,0.026034,0.025776,-2.01,-0.15,-0.84,849617.95645311,22068.862607653,0.026487,0.025595
SQUID_USDT,0.008827,0.00885,0.008801,14.87,-4.12,16.43,5398125.1064662,45925.429301496,0.01,0.007425
ETC_SGD,0,,,0,0,0,0,0,0,0
BNB_USDC,297.7,298.2,297.4,-2.83,-0.93,-2.39,309.9405555,93663.504977406,308.2,296.7
APT_BTC,0.00020853,0.00020813,0.00020769,-0.33,0.38,1.36,2144.59332742,0.4479251316341391,0.00021132,0.00020353
ELEC_USDT,0.0003418,0.0003428,0.00034,0.32,0.35,0.23,64287239.701857,21947.523974029,0.0003461,0.00034
QNT_USDT,102.78,102.82,102.63,-1.89,-0.08,-2.07,768.4343694789,79664.560677263,105.86,101.5
BTT_USDT,0.0000008021,0.000000803,0.0000008023,-4.12,-0.77,-2.3,2396514091855.6,1954054.0963861,0.0000008382,0.0000007955
BCDN_USDT,0.0004633,0.0004701,0.0004605,-0.34,-0.53,-0.38,47783317.517648,22220.999073404,0.0004677,0.000459
SPA_ETH,0.000002435,0.000002456,0.000002416,-2.16,1.88,2.48,2616791.5318710396,6.356339783131895177,0.000002525,0.000002359
EPX_ETH,0.0000000864,0.0000000874,0.0000000853,-0.11,-0.68,0.11,72706341.97827345,6.30799679298311219,0.000000088,0.0000000851
RDN_USDT,0.014189,0.014326,0.01406,-7.92,2.61,-2.01,1532987.8328523,21934.72788424,0.015455,0.013798
LIEN_USDT,0.3723,0.3767,0.37,-6.71,-5.14,-6.26,57889.455806456,22645.947940834,0.4042,0.3583
CSIX_USDT,0.06759,0.06775,0.06743,1.54,0.22,-3.92,82750449.796836,5690700.374045,0.07261,0.06598
IONX_USDT,0.019782,0.019782,0.019781,-8.53,-1.05,-8.64,759963.14423453,15826.051551236,0.02168,0.019603
RUNE3S_USDT,0.09367,0.09372,0.09278,12.07,4.47,16.7,45935.034,3630.48886283,0.09367,0.0756,0.09324775,0.08449622,1706630400,1.9899307620015725
MUSIC_USDT,0.13728,0.13707,0.13697,-6.49,-4.34,0.26,466709.5900498,65566.413313219,0.14728,0.136
KLV_USDT,0.002923,0.00293,0.002921,-2.3,0.17,-0.88,6876340.897263,20274.370062048,0.002996,0.002903
FIO_ETH,0.00001081,0.00001085,0.00001071,0.18,-0.27,0.37,548494.75668164,5.9290022462249991,0.00001102,0.0000105
CERE_USDT,0.004701,0.004704,0.004684,-6.5,-1.15,-2.36,34859191.911384,167721.29161719,0.005054,0.004683
INDI_ETH,0.00000857,0.00000871,0.00000844,-2.28,2.14,-1.26,283103.70982854,2.4603426851493148,0.00000918,0.00000835
ATA_ETH,0.00003666,0.00003666,0.00003652,-2.47,-0.81,-0.51,216962.52895058,8.0304217098752024,0.00003772,0.00003647
SXP_ETH,0.000135,0.0001349,0.0001344,-2.87,-1.09,0,44640.6172963939,6.09871062516260383,0.000139,0.0001342
LUNA_TRY,18.1333,18.137,18.0761,-4.25,-1.99,-2.82,11017.86458731,204844.20989386,19.0454,17.9833
VALUE_USDT,0.03149,0.03189,0.03074,2,-2.89,0.06,501436.26189455,15857.402468054,0.03314,0.02868
VERA_USDT,0.0014004,0.0014145,0.0013907,0.07,0.56,-0.2,15082170.701404,21115.814823651,0.0017202,0.0013716
COOK_ETH,0.000000141,0.00000014374,0.00000013957,0.84,1.35,0.99,32611672.204856245,4.58029263200834190802,0.00000014366,0.00000013735
RNDR_TRY,137.11,137.25,136.64,-2.88,3.48,-1.98,1695.79723551,232444.65177995,143.39,130.91
DOCK_ETH,0.00001138,0.00001149,0.00001124,0.44,0.7,0.97,565271.28246188,6.368637527244381641,0.00001144,0.00001097
ACS_USDT,0.002292,0.002294,0.002292,-2,-1.33,-2.17,31281734.914643,72891.115757849,0.002348,0.002292
CRP_USDT,0.00574,0.005794,0.005668,-1.5,-2.13,-5.15,4591653.0210052,26736.388506308,0.006584,0.005512
AM_USDT,0.7696,0.7688,0.7685,-0.68,0,-2.04,18771.96429805,14627.01027844,0.8254,0.7685
EJS_USDT,0.008252,0.008251,0.008226,-2.49,0.02,-1.42,7153916.3676233,59515.639882497,0.008609,0.00817
CS_ETH,0.00000141,0.00000144,0.00000139,-9.61,0,0.71,3064477.2934591908,4.46072392680194973,0.00000157,0.00000134
